doc_name,date,auteur,titre,gender,subgenre,canon_roman,canon_auteur,bac,brevet,lm,sup,prix,gf,pleiade,gouv
1866_Feuillet-Octave_Monsieur-de-Camors,1866,octave feuillet,monsieur de camors,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1845_Balzac-Honore-de_Un-debut-dans-la-vie,1845,honore de balzac,un debut dans la vie,male,cycles et séries,canon,canon,0,0,1,0,0,1,1,0
1998_Daeninckx-Didier_Cannibale,1998,didier daeninckx,cannibale,male,roman historique,canon,canon,0,1,0,0,0,0,0,0
1952_Delly_Le-chant-de-la-misere,1952,delly,le chant de la misere,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1839_Dumas-Alexandre_Aventures-de-Lyderic,1839,alexandre dumas,aventures de lyderic,male,roman historique,non_canon,canon,0,0,0,0,0,0,1,0
1922_Martin-du-Gard-Roger_Les-Thibault_Tome-II-Le-penitencier,1922,du gard roger martin,les thibault,male,cycles et séries,non_canon,canon,0,0,0,0,0,0,0,0
1900_Colette_Claudine-a-l-ecole,1900,colette,claudine a l ecole,female,cycles et séries,non_canon,canon,0,0,1,0,0,0,1,0
1850_Feval-Paul_Les-Belles-de-nuit-ou-Les-Anges-de-la-famille_Tome-II,1850,paul feval,les belles de nuit ou les anges de la famille,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1894_Arene-Paul_Domnine,1894,paul arene,domnine,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1905_Rolland-Romain_Jean-Christophe_Tome-IV-La-revolte,1905,romain rolland,jean christophe,male,cycles et séries,canon,canon,0,0,1,0,1,0,0,0
1900_Dhanys-Marcel_Le-voeu-de-Phanette,1900,marcel dhanys,le voeu de phanette,female,épistolaire,non_canon,non_canon,0,0,0,0,0,0,0,0
1924_Le-Rouge-Gustave_Cinq-nouvelles-extraordinaires,1924,rouge gustave le,cinq nouvelles extraordinaires,male,fantastique,non_canon,non_canon,0,0,0,0,0,0,0,0
1934_Simenon-Georges_Maigret,1934,georges simenon,maigret,male,policier,non_canon,canon,0,0,1,0,0,0,1,0
1916_Zevaco-Michel_Don-Juan,1916,michel zevaco,don juan,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1926_Delly_Le-secret-de-la-Luzette,1926,delly,le secret de la luzette,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1885_Boisgobey-Fortune-du_La-voilette-bleue,1885,fortune du boisgobey,la voilette bleue,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1868_Zola-Emile_Therese-Raquin,1868,emile zola,therese raquin,male,,canon,canon,0,0,1,0,0,1,1,1
1947_Simon-Claude_La-corde-raide,1947,claude simon,la corde raide,male,,non_canon,canon,0,0,0,0,0,0,1,0
1919_Leblanc-Maurice_L-ile-aux-Trente-cercueils,1919,maurice leblanc,l ile aux trente cercueils,male,fantastique,non_canon,non_canon,0,0,0,0,0,0,0,0
1914_Rolland-Romain_Colas-Breugnon,1914,romain rolland,colas breugnon,male,roman historique,non_canon,canon,0,0,1,0,0,0,0,0
1901_Colette_Claudine-a-Paris,1901,colette,claudine a paris,female,cycles et séries,non_canon,canon,0,0,1,0,0,0,1,0
1969_San-Antonio_Ma-langue-au-Chah,1969,antonio san,ma langue au chah,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1893_Segur-Anatole-de_Les-Enfants-de-Paris,1893,anatole de segur,les enfants de paris,male,non-fiction,non_canon,non_canon,0,0,0,0,0,0,0,0
1848_Sue-Eugene_Le-morne-au-diable,1848,eugene sue,le morne au diable,male,roman d'aventures,non_canon,canon,0,0,0,0,0,0,0,0
1965_Perec-Georges_Les-choses,1965,georges perec,les choses,male,,canon,canon,1,0,0,0,1,0,1,0
1877_Goncourt-Edmond-et-Jules-de_La-fille-Elisa,1877,edmond et jules de goncourt,la fille elisa,male,,canon,canon,0,0,0,0,0,1,0,0
1960_Bealu-Marcel_Contes-du-demi-sommeil,1960,marcel bealu,contes du demi sommeil,male,fantastique,non_canon,non_canon,0,0,0,0,0,0,0,0
1844_Balzac-Honore-de_Le-Lys-dans-la-vallee,1844,honore de balzac,le lys dans la vallee,male,cycles et séries,canon,canon,1,1,1,1,0,1,1,1
1892_Loti-Pierre_Fantome-d-Orient,1892,pierre loti,fantome d orient,male,récit de voyage,non_canon,canon,0,0,1,0,0,0,0,0
1833_Dumas-Alexandre_Impressions-de-voyage-en-Suisse,1833,alexandre dumas,impressions de voyage en suisse,male,récit de voyage,non_canon,canon,0,0,0,0,0,0,1,0
2007_Millet-Richard_Corps-en-dessous,2007,richard millet,corps en dessous,male,nouvelles,non_canon,canon,0,0,0,0,0,0,0,0
1942_Simenon-Georges_Menaces-de-mort,1942,georges simenon,menaces de mort,male,policier,non_canon,canon,0,0,1,0,0,0,1,0
2001_Modiano-Patrick_La-Petite-Bijou,2001,patrick modiano,la petite bijou,male,,non_canon,canon,0,0,0,0,0,0,0,0
1862_Malot-Hector_Les-Amants,1862,hector malot,les amants,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1919_Colette_Mitsou,1919,colette,mitsou,female,,non_canon,canon,0,0,1,0,0,0,1,0
2014_Kerangal-Maylis-de_A-ce-stade-de-la-nuit,2014,maylis de kerangal,a ce stade de la nuit,female,non-fiction,non_canon,canon,0,0,0,0,0,0,0,0
1957_Vailland-Roger_La-Loi,1957,roger vailland,la loi,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
"1931_Veuzit-Max-du_John,-chauffeur-russe",1931,max du veuzit,"john, chauffeur russe",female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1852_Dumas-Alexandre_La-comtesse-de-Charny,1852,alexandre dumas,la comtesse de charny,male,roman d'aventures,non_canon,canon,0,0,0,0,0,0,1,0
1955_Simenon-Georges_Maigret-et-le-corps-sans-tete,1955,georges simenon,maigret et le corps sans tete,male,policier,non_canon,canon,0,0,1,0,0,0,1,0
1986_Bergounioux-Pierre_La-bete-faramineuse,1986,pierre bergounioux,la bete faramineuse,male,mémoires et autobiographie,non_canon,canon,0,0,0,0,0,0,0,0
1893_Maizeroy-Rene_La-fete,1893,rene maizeroy,la fete,male,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
1879_Bouvier-Alexis_La-femme-du-mort_Tome-I,1879,alexis bouvier,la femme du mort,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1922_France-Anatole_La-vie-en-fleur,1922,anatole france,la vie en fleur,male,mémoires et autobiographie,non_canon,canon,0,0,1,0,0,0,1,0
1941_Mac-Orlan-Pierre_L-Ancre-de-misericorde,1941,orlan pierre mac,l ancre de misericorde,male,roman d'aventures,non_canon,canon,0,0,0,0,0,0,0,0
1937_Montherlant-Henry-de_Le-demon-du-bien,1937,henry de montherlant,le demon du bien,male,épistolaire,non_canon,canon,0,0,1,0,0,0,1,0
1874_Gobineau-Joseph_Les-Pleiades,1874,joseph gobineau,les pleiades,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
2013_Fournel-Paul_La-Liseuse,2013,paul fournel,la liseuse,male,littérature à contraintes,non_canon,canon,0,0,0,0,0,0,0,0
1960_San-Antonio_San-Antonio-renvoie-la-balle,1960,antonio san,san antonio renvoie la balle,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1978_Yourcenar-Marguerite_Nouvelles-Orientales,1978,marguerite yourcenar,nouvelles orientales,female,nouvelles,non_canon,canon,0,0,0,0,0,0,1,0
1881_Lemonnier-Camille_Les-charniers,1881,camille lemonnier,les charniers,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
2013_Janin-Mathilde_Riviera,2013,mathilde janin,riviera,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1939_Fargue-Leon-Paul_Le-Pieton-De-Paris,1939,leon paul fargue,le pieton de paris,male,mémoires et autobiographie,non_canon,canon,0,0,0,0,0,0,0,0
2012_Modiano-Patrick_L-herbe-des-nuits,2012,patrick modiano,l herbe des nuits,male,,non_canon,canon,0,0,0,0,0,0,0,0
1984_Germain-Sylvie_Le-Livre-des-Nuits,1984,sylvie germain,le livre des nuits,female,fantastique,non_canon,canon,0,0,0,0,0,0,0,0
1929_Delly_Une-misere-doree,1929,delly,une misere doree,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1969_Simenon-Georges_Maigret-et-le-tueur,1969,georges simenon,maigret et le tueur,male,policier,non_canon,canon,0,0,1,0,0,0,1,0
1886_Boisgobey-Fortune-du_La-Bande-rouge_Tome-I,1886,fortune du boisgobey,la bande rouge,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1853_Sand-George_La-fauvette-du-docteur,1853,george sand,la fauvette du docteur,female,nouvelles,non_canon,canon,0,0,1,0,0,0,1,0
1886_Michel-Louise_Memoires,1886,louise michel,memoires,female,mémoires et autobiographie,canon,canon,0,0,0,1,0,1,0,0
1883_Sirven-Alfred_La-Bigame-roman-contemporain,1883,alfred sirven,la bigame roman contemporain,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1869_Biart-Lucien_Pile-et-face,1869,lucien biart,pile et face,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1842_Balzac-Honore-de_Le-Bal-de-Sceaux,1842,honore de balzac,le bal de sceaux,male,cycles et séries,non_canon,canon,0,0,1,0,0,0,1,0
1857_La-Rounat-Charles-de_La-Comedie-de-l-amour,1857,rounat charles de la,la comedie de l amour,male,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
1903_Bazin-Rene_Donatienne,1903,rene bazin,donatienne,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1816_Constant-Benjamin_Adolphe,1816,benjamin constant,adolphe,male,,canon,canon,0,0,1,0,0,1,1,0
1837_Sand-George_La-derniere-Aldini,1837,george sand,la derniere aldini,female,,non_canon,canon,0,0,1,0,0,0,1,0
2012_Grange-Jean-Christophe_Kaiken,2012,jean christophe grange,kaiken,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1883_Zola-Emile_Au-bonheur-des-dames,1883,emile zola,au bonheur des dames,male,cycles et séries,canon,canon,0,0,1,0,0,1,1,0
1845_Dumas-Alexandre_Le-batard-de-Mauleon_I,1845,alexandre dumas,le batard de mauleon,male,roman d'aventures,non_canon,canon,0,0,0,0,0,0,1,0
1991_Quignard-Pascal_Tous-Les-Matins-Du-Monde,1991,pascal quignard,tous les matins du monde,male,roman historique,canon,canon,1,0,0,0,0,0,0,0
1887_Guy-de-Maupassant_Mont-Oriol,1887,de maupassant guy,mont oriol,male,,canon,canon,0,0,0,0,0,1,0,0
1876_Gouraud-Julie_Les-Quatre-pièces-d'or,1876,julie gouraud,les quatre pièces d'or,female,littérature jeunesse,non_canon,non_canon,0,0,0,0,0,0,0,0
1970_Tournier-Michel_Le-Roi-des-Aulnes,1970,michel tournier,le roi des aulnes,male,roman historique,canon,canon,0,0,0,0,1,0,1,0
1876_d-Ennery-Adolphe_Les-deux-orphelines,1876,ennery adolphe d,les deux orphelines,male,roman historique,non_canon,non_canon,0,0,0,0,0,0,0,0
2006_Daeninckx-Didier_Itineraire-d-un-salaud-ordinaire,2006,didier daeninckx,itineraire d un salaud ordinaire,male,policier,non_canon,canon,0,0,0,0,0,0,0,0
1927_Green-Julien_Adrienne-Mesurat,1927,julien green,adrienne mesurat,male,,non_canon,canon,0,0,1,0,0,0,1,0
1876_Geiger-Anna_Souvenirs-de-femme,1876,anna geiger,souvenirs de femme,female,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
1847_Balzac-Honore-de_Le-Depute-d-Arcis,1847,honore de balzac,le depute d arcis,male,cycles et séries,non_canon,canon,0,0,1,0,0,0,1,0
1945_Calet-Henri_Le-Bouquet,1945,henri calet,le bouquet,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1842_Hugo-Victor_Le-Rhin_Tome-IV,1842,victor hugo,le rhin,male,épistolaire,non_canon,canon,0,0,1,0,0,0,1,0
1873_Dumas-Alexandre_Robin-Hood-le-proscrit,1873,alexandre dumas,robin hood le proscrit,male,roman d'aventures,non_canon,canon,0,0,0,0,0,0,1,0
1832_Desprez-Ernest_Un-enfant_tome-3,1832,ernest desprez,un enfant,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1892_Verne-Jules_Le-Chateau-des-Carpathes,1892,jules verne,le chateau des carpathes,male,roman d'aventures,canon,canon,0,0,0,0,0,0,1,1
2002_Tournier-Michel_Journal-Extime,2002,michel tournier,journal extime,male,journal intime,non_canon,canon,0,0,0,0,0,0,1,0
1897_France-Anatole_L-orme-du-Mail,1897,anatole france,l orme du mail,male,cycles et séries,non_canon,canon,0,0,1,0,0,0,1,0
1967_San-Antonio_Y-a-de-l-action,1967,antonio san,y a de l action,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1853_Chavannes-de-La-Giraudiere-Hippolyte-de_Les-Petits-voyageurs-en-Californie,1853,de la giraudiere hippolyte de chavannes,les petits voyageurs en californie,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1993_Modiano-Patrick_Chien-de-printemps,1993,patrick modiano,chien de printemps,male,biographie,non_canon,canon,0,0,0,0,0,0,0,0
2013_Bergounioux-Pierre_Geologies,2013,pierre bergounioux,geologies,male,,non_canon,canon,0,0,0,0,0,0,0,0
1913_Barrès-Maurice_La-Colline-inspirée,1913,maurice barrès,la colline inspirée,male,,non_canon,canon,0,0,0,0,0,0,0,0
1872_Gaboriau-Emile_La-Degringolade_Tome-3,1872,emile gaboriau,la degringolade,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1824_Mazier-du-Heaume-Hippolyte_Voyage-d-un-jeune-grec-a-Paris_Volume-2,1824,du heaume hippolyte mazier,voyage d un jeune grec a paris,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1850_Dumas-Alexandre_Le-Vicomte-de-Bragelonne,1850,alexandre dumas,le vicomte de bragelonne,male,roman historique,canon,canon,1,0,0,0,0,0,1,0
1899_Le-Rouge-Gustave_La-Conspiration-des-milliardaires_Tome-I,1899,rouge gustave le,la conspiration des milliardaires,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1953_San-Antonio_Descendez-le-a-la-prochaine,1953,antonio san,descendez le a la prochaine,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1957_Boileau-Narcejac_Les-magiciennes,1957,narcejac boileau,les magiciennes,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1919_Loti-Pierre_Prime-jeunesse,1919,pierre loti,prime jeunesse,male,mémoires et autobiographie,non_canon,canon,0,0,1,0,0,0,0,0
1816_Bournon-Malarme-Charlotte-de_Lancelot-Montagu-ou-le-Resultat-des-bonnes-fortunes_Tome-3,1816,malarme charlotte de bournon,lancelot montagu ou le resultat des bonnes fortunes,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1871_Gaboriau-Emile_La-clique-doree,1871,emile gaboriau,la clique doree,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1934_Leblanc-Maurice_Le-chapelet-rouge,1934,maurice leblanc,le chapelet rouge,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1985_Duras-Marguerite_La-Douleur,1985,marguerite duras,la douleur,female,journal intime,non_canon,canon,0,0,0,0,0,0,1,0
1993_Carrere-Emmanuel_je-suis-vivant-et-vous-etes-morts,1993,emmanuel carrere,je suis vivant et vous etes morts,male,non-fiction,non_canon,canon,0,0,0,0,0,0,0,0
1909_Leblanc-Maurice_L-Aiguille-creuse,1909,maurice leblanc,l aiguille creuse,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1895_Vanderem-Fernand_Charlie,1895,fernand vanderem,charlie,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
2011_Borromee-Pierre_L-hermine-etait-pourpre,2011,pierre borromee,l hermine etait pourpre,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1926_Gide-Andre_Si-le-grain-ne-meurt,1926,andre gide,si le grain ne meurt,male,mémoires et autobiographie,non_canon,canon,0,0,1,0,0,0,1,0
1931_Delly_Le-candelabre-du-temple,1931,delly,le candelabre du temple,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1867_Dumas-Alexandre_Les-Blancs-et-les-Bleus,1867,alexandre dumas,les blancs et les bleus,male,roman historique,non_canon,canon,0,0,0,0,0,0,1,0
1895_Lermina-Jules_L-enigme,1895,jules lermina,l enigme,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1877_Bouvier-Alexis_Le-Domino-rose,1877,alexis bouvier,le domino rose,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1975_Tournier-Michel_Les-Meteores,1975,michel tournier,les meteores,male,roman d'aventures,non_canon,canon,0,0,0,0,0,0,1,0
2005_Begaudeau-François_Un-democrate-Mick-Jagger,2005,françois begaudeau,un democrate mick jagger,male,non-fiction,non_canon,non_canon,0,0,0,0,0,0,0,0
1864_Chevalier-H-Emile_Peaux-rouges-et-Peaux-blanches,1864,h emile chevalier,peaux rouges et peaux blanches,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1870_Marmette-Joseph_Francois-De-Bienville--Scenes-de-la-Vie-Canadienne-au-XVII-siecle,1870,joseph marmette,francois de bienville  scenes de la vie canadienne au xvii siecle,male,roman historique,non_canon,non_canon,0,0,0,0,0,0,0,0
1846_Feval-Paul_Le-Fils-du-diable_Tome-II,1846,paul feval,le fils du diable,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1895_Louÿs-Pierre_Aphrodite--moeurs-antiques,1895,pierre louÿs,aphrodite  moeurs antiques,male,érotisme,non_canon,canon,0,0,0,0,0,0,0,0
1881_Martignat-Mlle-de_Ginette,1881,mlle de martignat,ginette,female,littérature jeunesse,non_canon,non_canon,0,0,0,0,0,0,0,0
2005_Houellebecq-Michel_La-possibilite-d-une-ile,2005,michel houellebecq,la possibilite d une ile,male,science-fiction,canon,canon,0,0,0,0,1,0,0,0
1878_Chavette-Eugene_Aime-de-son-concierge,1878,eugene chavette,aime de son concierge,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
2005_Darrieussecq-Marie_Le-pays,2005,marie darrieussecq,le pays,female,,non_canon,canon,0,0,0,0,0,0,0,0
1932_Leblanc-Maurice_Les-dents-du-tigre,1932,maurice leblanc,les dents du tigre,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1950_Veuzit-Max-du_Un-singulier-mariage,1950,max du veuzit,un singulier mariage,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1886_Sand-George_Les-ailes-de-courage,1886,george sand,les ailes de courage,female,littérature jeunesse,non_canon,canon,0,0,1,0,0,0,1,0
1968_Gary-Romain_La-Tete-coupable,1968,romain gary,la tete coupable,male,roman d'aventures,non_canon,canon,0,0,0,0,0,0,0,0
1912_Rolland-Romain_Jean-Christophe_Tome-X-La-nouvelle-journee,1912,romain rolland,jean christophe,male,cycles et séries,canon,canon,0,0,1,0,1,0,0,0
2010_Millet-Richard_Le-Sommeil-Sur-Les-Cendres,2010,richard millet,le sommeil sur les cendres,male,,non_canon,canon,0,0,0,0,0,0,0,0
1850_Dumas-Alexandre_Le-Trou-de-l-Enfer,1850,alexandre dumas,le trou de l enfer,male,roman d'aventures,non_canon,canon,0,0,0,0,0,0,1,0
1963_San-Antonio_En-peignant-la-girafe,1963,antonio san,en peignant la girafe,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1898_Cherbuliez-Victor_Jacquine-Vanesse,1898,victor cherbuliez,jacquine vanesse,male,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1879_Lebourgeois-Marie_La-Goutte-de-miel,1879,marie lebourgeois,la goutte de miel,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1873_Scholl-Aurelien_La-Dame-des-palmiers,1873,aurelien scholl,la dame des palmiers,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1845_Balzac-Honore-de_Le-Requisitionnaire,1845,honore de balzac,le requisitionnaire,male,cycles et séries,non_canon,canon,0,0,1,0,0,0,1,0
1845_Balzac-Honore-de_Maitre-Cornelius,1845,honore de balzac,maitre cornelius,male,roman historique,non_canon,canon,0,0,1,0,0,0,1,0
1872_Poisle-Desgranges-Joseph_Roman-d-une-mouche,1872,desgranges joseph poisle,roman d une mouche,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1845_Feval-Paul_Les-Contes-de-nos-peres,1845,paul feval,les contes de nos peres,male,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
2010_Gavalda-Anna_Desordre-et-Sentiments,2010,anna gavalda,desordre et sentiments,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1932_Veuzit-Max-du_Petite-comtesse,1932,max du veuzit,petite comtesse,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1926_Zevaco-Michel_La-Fin-de-Fausta,1926,michel zevaco,la fin de fausta,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1851_Sand-George_Histoire-du-veritable-Gribouille,1851,george sand,histoire du veritable gribouille,female,littérature jeunesse,non_canon,canon,0,0,1,0,0,0,1,0
1936_Morand-Paul_Milady-suivi-de-Monsieur-zero,1936,paul morand,milady suivi de monsieur zero,male,nouvelles,non_canon,canon,0,0,0,0,0,0,1,0
2014_Rouaud-Jean_Un-peu-la-guerre,2014,jean rouaud,un peu la guerre,male,mémoires et autobiographie,non_canon,canon,0,0,0,0,0,0,0,0
2002_Ernaux-Annie_L-Occupation,2002,annie ernaux,l occupation,female,mémoires et autobiographie,non_canon,canon,0,0,0,0,0,0,0,0
1845_Balzac-Honore-de_El-Verdugo,1845,honore de balzac,el verdugo,male,cycles et séries,non_canon,canon,0,0,1,0,0,0,1,0
1846_Balzac-Honore-de_Les-Proscrits,1846,honore de balzac,les proscrits,male,cycles et séries,non_canon,canon,0,0,1,0,0,0,1,0
1970_Beckett-Samuel_Le-Depeupleur,1970,samuel beckett,le depeupleur,male,,non_canon,canon,0,0,1,0,0,0,0,0
1959_Sarraute-Nathalie_Le-Planetarium,1959,nathalie sarraute,le planetarium,female,,non_canon,canon,0,0,1,0,0,0,1,0
1872_Gouraud-Julie_Le-Livre-de-maman,1872,julie gouraud,le livre de maman,female,littérature jeunesse,non_canon,non_canon,0,0,0,0,0,0,0,0
1991_Modiano-Patrick_Fleurs-de-ruine,1991,patrick modiano,fleurs de ruine,male,,non_canon,canon,0,0,0,0,0,0,0,0
1989_Daeninckx-Didier_La-mort-n-oublie-personne,1989,didier daeninckx,la mort n oublie personne,male,roman historique,non_canon,canon,0,0,0,0,0,0,0,0
1880_Greville-Henry_Le-moulin-Frappier,1880,henry greville,le moulin frappier,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1912_Leblanc-Maurice_Le-Bouchon-de-cristal,1912,maurice leblanc,le bouchon de cristal,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1903_Ohnet-Georges_Marchand-de-Poison--Les-Batailles-de-la-Vie,1903,georges ohnet,marchand de poison  les batailles de la vie,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1956_San-Antonio_Au-suivant-de-ces-messieurs,1956,antonio san,au suivant de ces messieurs,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1931_Simenon-Georges_Au-Rendez-vous-des-Terre-Neuvas,1931,georges simenon,au rendez vous des terre neuvas,male,policier,non_canon,canon,0,0,1,0,0,0,1,0
1876_Zola-Emile_Son-excellence-Eugene-Rougon,1876,emile zola,son excellence eugene rougon,male,cycles et séries,canon,canon,0,0,1,0,0,1,1,0
1846_Balzac-Honore-de_Une-tenebreuse-affaire,1846,honore de balzac,une tenebreuse affaire,male,policier,canon,canon,1,0,1,0,0,0,1,0
1872_Dumas-Alexandre_Le-docteur-mysterieux_I,1872,alexandre dumas,le docteur mysterieux,male,roman d'aventures,non_canon,canon,0,0,0,0,0,0,1,0
1862_Feval-Paul_Les-habits-noirs_Tome-I,1862,paul feval,les habits noirs,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
2016_Laurens-Camille_Celle-que-vous-croyez,2016,camille laurens,celle que vous croyez,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1883_Denoy-Emmanuel_Mercedes-Pepin,1883,emmanuel denoy,mercedes pepin,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
